# lat,lon,effective_radius_m -- worldwide city anchors for
# score_points()'s in-city test (docs/features/places.md). US rows are
# the untouched original app/reference/places.csv (US Census 2024
# Gazetteer places, radius = sqrt(ALAND/pi)). Non-US rows are derived
# from GeoNames cities500 (download.geonames.org), radius estimated from
# population (GeoNames carries no land-area figure) at an assumed
# 1500 people/km^2, clamped to [300m, 25000m] -- see
# scripts/build_global_anchors.py for the derivation and the
# Boise/SLC/Denver sanity check against the real US Census circles.
-33.75519,151.27659,1174
-33.83488,151.05703,1104
-33.78631,151.24801,872
-33.88787,151.28075,1376
-33.76434,151.29727,928
-33.75944,151.09248,975
-33.77561,151.26921,807
-33.85693,151.09124,989
-33.70531,151.12278,648
-33.78763,150.96897,809
-34.00564,150.74032,1002
-33.7823,150.71088,631
-33.9674,151.03991,861
-33.72439,150.9182,856
-33.97735,151.05557,700
-33.98062,150.99661,1135
-33.89314,151.03369,436
-33.98523,151.14634,590
-33.77517,150.66552,414
-33.9671,151.01841,594
-33.86662,151.13995,539
-33.77852,151.19677,581
-33.99447,151.13913,512
-33.93106,151.25599,1073
-33.50397,150.95678,339
-33.77349,150.69466,1575
-33.74941,151.11257,802
-33.8185,150.96344,1160
-33.61808,150.80443,1115
-34.06851,150.71182,951
-33.72206,150.92597,1388
-33.89252,151.08334,867
-33.84983,151.06828,695
-33.79279,151.03858,1072
-33.85819,151.13085,572
-33.7465,150.73929,877
-33.74206,150.72779,828
-33.7457,151.04764,1852
-33.80543,151.07386,1678
-33.73119,151.28049,793
-33.8328,151.18981,1329
-34.03562,151.02734,775
-12.44856,130.83695,449
-12.43779,130.84773,442
-12.35863,130.89352,711
-12.40219,130.916,1019
-12.51707,130.98355,716
-12.52314,131.04149,372
-12.51895,131.02844,666
-12.70042,131.01454,437
-12.79411,131.12543,384
-34.92785,138.66313,497
-34.94763,138.6306,429
-34.95013,138.63841,652
-34.93947,138.65879,626
-34.92582,138.66145,713
-34.92976,138.65862,573
-34.94347,138.64728,647
-34.93894,138.65059,549
-34.92516,138.67501,615
-34.89157,138.65892,881
-34.87201,138.51966,598
-34.89766,138.55425,625
-34.88647,138.58227,430
-34.92029,138.49442,1113
-34.87415,138.51189,794
-34.85072,138.47889,957
-34.90794,138.56412,567
-34.8601,138.48966,805
-34.872,138.54309,717
-34.88696,138.54648,606
-34.88186,138.53477,841
-34.8864,138.53095,807
-34.62323,138.72166,624
-34.62284,138.74123,942
-34.59889,138.7632,1060
-34.60712,138.74445,721
-34.60444,138.73248,444
-34.64227,138.70179,329
-34.9764,138.52962,886
-34.9679,138.51751,1144
-35.00279,138.52211,682
-35.02983,138.53129,711
-34.99705,138.52155,1066
-35.02765,138.52798,720
-34.99951,138.57081,824
-35.07923,138.5146,1629
-35.00671,138.54457,897
-34.98071,138.54918,827
-35.03264,138.54584,553
-34.97682,138.55588,936
-35.07576,138.54189,802
-34.97539,138.57983,695
-34.99136,138.68205,652
-34.97384,138.60738,669
-34.97731,138.60493,664
-34.89569,138.6378,695
-34.9273,138.62849,1110
-34.89724,138.64064,691
-34.89757,138.6315,500
-34.91438,138.64141,509
-35.0768,138.59163,1514
-35.14312,138.51442,857
-35.1504,138.50395,896
-35.10353,138.53365,843
-35.17404,138.46859,752
-35.09197,138.55742,642
-34.69982,138.69132,1033
-34.72513,138.68214,964
-34.73528,138.66888,717
-34.70678,138.67609,859
-34.70974,138.68604,905
-34.73182,138.66192,776
-34.74857,138.66819,970
-34.65839,138.64386,328
-34.66792,138.70149,887
-34.67643,138.67785,782
-34.85925,138.52138,617
-34.85989,138.55798,575
-34.8756,138.57734,372
-34.84869,138.49103,552
-34.86616,138.5618,937
-34.8444,138.49037,370
-34.84975,138.47949,464
-34.83668,138.64368,855
-34.86538,138.64703,1050
-34.86788,138.54798,714
-34.87405,138.60343,502
-28.24013,152.01327,689
-34.72163,138.60146,388
-34.80474,138.64283,817
-34.82094,138.66111,783
-34.76772,138.6221,1122
-34.7631,138.67591,1042
-34.74956,138.6206,1436
-34.76155,138.67029,674
-34.77265,138.6633,504
-34.80969,138.68544,1181
-34.82848,138.6739,1078
-34.96416,138.5806,726
-26.5387,153.03891,397
-34.95196,138.57481,474
-34.94946,138.57845,535
-34.95467,138.60107,588
-34.96378,138.59086,339
-34.95505,138.58888,665
-34.96388,138.60776,545
-34.92847,138.53631,1006
-34.96857,138.53957,808
-34.94763,138.55957,621
-34.95769,138.55343,819
-34.96626,138.53256,724
-34.92046,138.56149,913
-35.27767,149.11829,706
-35.32624,149.11906,809
-35.16225,149.13855,1190
-35.15678,149.12876,375
-35.31634,149.03941,618
-35.32239,149.03456,766
-35.34206,149.10846,941
-32.03316,115.81259,726
-31.63039,115.68638,1141
-31.91132,115.8892,1064
-31.82728,115.97417,829
-31.9344,115.76174,1169
-31.9147,115.84894,592
-31.98418,115.81603,944
-31.95177,115.8088,545
-31.85251,115.97494,765
-32.0098,115.95503,1064
-31.88908,115.94675,847
-31.58677,115.68878,585
-31.90355,115.90902,814
-32.03494,115.92233,944
-32.11084,115.93563,1374
-32.162,115.98146,394
-31.81393,115.98807,724
-32.17818,115.9849,567
-32.06208,115.78049,905
-31.64938,115.69496,727
-31.90767,115.84233,998
-31.79098,115.75298,1034
-31.88881,116.03288,559
-32.03974,115.84993,1178
-32.04,115.81761,637
-32.20094,115.93391,741
-32.02934,116.00571,340
-32.04913,115.91838,1117
-32.25784,115.82208,1118
-31.95546,115.91306,1521
-32.06907,115.75453,804
-31.9122,115.96825,830
-32.11125,115.83873,1107
-31.84915,115.7559,511
-31.91169,115.77358,1143
-31.94141,115.83117,910
-31.88695,115.99196,495
-42.87932,147.48459,655
-42.84996,147.28181,909
-42.90541,147.31576,579
-42.87157,147.30164,705
-42.87406,147.31597,728
-42.89459,147.30924,1053
-42.87658,147.30688,1110
-35.02852,117.83416,351
-33.33619,115.66041,891
-28.03498,153.42502,1289
-28.09975,153.42463,1731
-28.05308,153.39815,931
-28.15442,153.47282,1384
-28.04751,153.24572,469
-28.04912,153.43081,1596
-27.9643,153.27198,499
-27.79653,153.2567,810
-28.1927,153.35489,589
-21.14979,149.1964,865
-21.12818,149.11709,341
-21.14463,149.18678,902
-21.10876,149.21133,407
-21.16288,149.17751,1174
-21.15467,149.16181,1160
-32.54981,115.77959,433
-32.47157,115.77291,788
-32.81343,115.68561,373
-32.57795,115.79427,412
-32.5851,115.78015,791
-33.06052,151.58408,532
-33.22285,151.53125,850
-33.22671,151.50284,730
-33.32769,151.42971,649
-33.52392,151.36821,391
-33.26785,151.55352,778
-33.2804,151.48044,514
-32.94128,151.76544,497
-32.83769,151.61871,339
-32.92371,151.72849,576
-32.91501,151.76436,630
-32.93244,151.77114,857
-32.91621,151.67665,1072
-32.92207,151.74711,943
-32.9258,151.75346,455
-32.91189,151.73677,428
-32.93822,151.75909,468
-32.89793,151.73613,1399
-32.89195,151.72711,636
-32.94733,151.73565,541
-32.92466,151.69364,821
-32.92771,151.7884,465
-32.92446,151.75711,423
-32.90605,151.70574,826
-32.92516,151.68016,715
-32.90667,151.72647,996
-33.02081,151.66849,1144
-33.04934,151.65695,481
-33.00177,151.61013,661
-32.93626,151.67227,549
-32.9547,151.66446,769
-33.04225,151.61159,584
-32.9922,151.60008,578
-33.01116,151.6648,624
-32.94368,151.68085,631
-32.98208,151.69188,828
-32.93194,151.64103,807
-32.95331,151.71231,416
-33.01386,151.68308,706
-32.98064,151.61841,395
-33.11981,151.53696,394
-33.07243,151.64545,425
-33.09654,151.65502,355
-32.99725,151.67021,665
-32.99277,151.68167,843
-33.01357,151.59373,1097
-32.85042,151.32903,404
-32.72821,152.01263,439
-32.77331,151.60583,991
-32.701,151.58541,787
-32.7033,151.48018,397
-23.37941,150.48175,615
-26.39886,152.87561,545
-26.80634,153.10894,1146
-26.78364,153.13766,663
-26.64166,153.04959,570
-26.68864,153.00453,548
-26.79048,153.13997,739
-26.48801,153.07577,1209
-26.66644,152.92557,462
-26.63387,152.90617,340
-26.75212,152.85828,364
-19.274,146.75091,1351
-19.26264,146.70327,334
-19.26618,146.83331,785
-19.34702,146.84378,545
-19.22517,146.61787,561
-35.07437,147.3646,421
-34.56634,150.79177,1202
-34.5175,150.7501,592
-34.56464,150.85692,1113
-34.56256,150.87095,379
-34.44043,150.83748,976
-34.37606,150.91078,840
-34.50212,150.80855,879
-34.4248,150.86417,1004
-34.40569,150.89763,775
-34.54804,150.83752,1010
-34.39531,150.86658,535
-37.54993,143.8473,789
-37.54572,143.7758,458
-36.72875,144.30525,818
-24.96728,152.22296,370
-33.85696,121.87499,495
-33.85162,121.85932,435
-33.87464,121.89013,546
-38.23121,144.37374,941
-38.17987,144.36765,456
-38.12108,144.32799,1142
-38.10953,144.35134,804
-38.16187,144.35559,453
-38.17577,144.30387,641
-38.1808,144.39322,903
-28.78175,114.57925,356
-26.15708,152.6522,362
-26.14398,152.61503,472
-26.22923,152.66881,427
-26.21191,152.68245,484
-26.24182,152.67923,335
-26.15901,152.68979,429
-41.43843,147.15101,665
-41.45506,147.14556,981
-41.46747,147.12796,803
-41.45092,147.13114,927
-28.2161,153.48415,834
-28.18736,153.52278,1152
-27.58318,151.97997,1314
-27.59659,151.93045,1057
-27.57086,151.97422,1125
-27.66518,151.93251,534
-27.54415,151.96117,791
-27.66037,151.98658,353
-27.55107,151.99096,346
-27.57101,151.9465,1086
-27.63584,151.9392,420
-27.53227,151.92444,744
-31.08548,150.93721,1058
-31.07862,150.92219,1058
-31.11,150.92254,1186
-26.40443,152.98256,450
-26.36316,152.98599,656
-36.08144,146.92991,1123
-36.03788,146.91768,343
-36.05745,146.92995,1120
-36.08654,146.90905,558
-36.07979,146.89227,896
-21.92633,114.0295,345
-23.16613,150.77834,349
-17.53324,146.03487,626
-16.56023,145.47937,364
-35.49118,138.81256,449
-32.24264,115.69505,581
-37.83382,144.93834,4890
-38.35404,141.57403,348
-37.5164,143.88185,408
-19.24066,121.61333,358
-26.65682,153.07955,9200
-18.1713,122.50116,538
-12.75053,131.48056,347
-36.20363,150.11526,355
-12.23517,134.06033,400
-24.86397,113.67768,492
-31.82711,115.83843,1491
-17.51135,146.02414,329
-17.5183,146.04474,533
-17.51712,146.01105,354
-17.52837,146.01688,327
-14.46784,132.25848,618
-14.46597,132.28556,829
-33.49571,150.13993,403
-28.80102,153.30048,668
-28.81629,153.25619,621
-37.81501,144.96657,3570
-27.47134,153.02736,1417
-31.95289,115.85152,1703
-34.92873,138.60334,2051
-23.69697,133.88176,368
-42.8828,147.32582,918
-32.73263,151.55331,660
-38.14996,144.36176,1117
-28.77754,114.61494,852
-41.43352,147.1378,898
-33.41816,149.57621,1214
-36.75698,144.27957,1110
-34.4279,150.89268,2014
-32.52644,115.73361,1285
-23.1295,150.73639,1169
-32.28407,115.7354,1725
-35.06075,147.35424,460
-19.25816,146.80095,436
-27.84333,153.33901,1671
-36.12346,146.85193,1741
-31.97372,116.05845,1233
-28.13649,153.48158,801
-37.73563,144.92065,1321
-33.65792,115.32293,1309
-27.40957,153.05061,668
-33.97789,150.86306,583
-16.92069,145.77358,1205
-20.07774,146.26275,678
-33.3491,115.63359,1309
-28.19517,153.53964,1320
-16.90406,145.75703,1248
-27.14447,152.99968,1165
-28.3874,153.55857,1192
-35.34625,149.24596,924
-33.78457,151.262,1134
-33.36319,151.45799,1228
-23.84281,151.24887,630
-23.86123,151.2453,997
-24.84914,152.34638,1075
-33.72138,150.72873,1041
-34.85822,150.57479,1091
-34.92788,150.75766,769
-41.18792,146.3866,923
-31.05757,152.82794,1020
-36.74363,144.28791,931
-30.76507,121.47334,1010
-23.86221,151.26801,826
-33.414,151.3516,889
-32.5416,151.16089,986
-37.54087,143.86648,900
-41.14744,146.1267,928
-24.87277,152.35986,827
-33.1779,137.9985,745
-36.74157,144.31894,655
-31.96177,115.78337,982
-28.862,153.53291,801
-35.35497,149.20412,812
-24.88566,152.33183,823
-24.87265,152.33647,789
-24.8586,152.38003,768
-24.71066,152.20905,751
-32.09505,115.75972,701
-33.4092,149.56324,881
-34.90332,150.59827,625
-30.22614,153.13628,681
-31.85941,115.94512,1055
-32.93089,151.77835,626
-34.98964,138.51425,681
-31.12302,152.83253,704
-42.7948,147.52883,768
-30.31295,153.06925,658
-26.63422,153.08114,777
-16.80684,145.70549,805
-30.2462,153.11487,756
-37.46065,144.5993,704
-33.21104,137.99498,672
-41.07139,145.8996,617
-37.68988,145.12315,777
-35.34107,150.46952,479
-20.73252,139.50482,663
-28.33895,153.40004,489
-33.89863,150.84761,735
-33.43839,149.57203,571
-33.77704,150.86799,747
-27.41612,151.88727,679
-20.74596,139.5001,624
-41.09944,145.89376,593
-30.01668,153.18555,609
-32.65372,151.36559,619
-23.84793,151.26577,486
-12.50727,131.00694,490
-20.77164,116.86938,370
-23.71554,133.88768,643
-37.83426,147.65548,511
-35.01439,117.28961,441
-31.08242,152.85253,529
-32.07167,152.53491,413
-33.83078,150.99725,521
-30.74707,121.45248,544
-33.86347,121.87185,421
-34.84431,138.49438,375
-38.26763,146.48286,547
-34.87776,138.62206,526
-37.86184,148.06918,392
-28.82888,153.60209,510
-34.88593,150.58333,543
-31.63555,152.78378,479
-24.89348,113.65846,462
-12.63422,141.86963,470
-36.39579,148.65137,461
-37.92897,147.692,382
-35.68644,150.19083,357
-26.22991,152.60774,462
-36.38588,150.06736,333
-34.92845,150.57243,666
-34.05294,137.5935,327
-33.77415,150.74126,563
-34.41668,140.62071,407
-36.40156,145.47765,483
-24.83387,152.42127,405
-31.2055,121.67011,496
-25.5053,152.6664,337
-32.52026,151.19359,480
-32.95261,151.69076,486
-12.64511,141.86221,488
-37.84334,145.0358,410
-35.09937,139.30226,412
-34.50412,150.33537,351
-33.46714,149.59547,408
-31.66887,116.29097,396
-32.79077,151.51537,435
-32.85428,151.3992,420
-23.17264,150.74384,407
-34.26587,145.99302,330
-34.42881,150.82161,463
-20.05001,146.25227,421
-34.70327,150.83842,405
-38.30853,141.57068,355
-41.19574,146.33017,365
-33.53313,150.65153,370
-37.86381,140.74263,510
-20.09217,146.27875,339
-33.1175,151.62116,355
-28.80181,153.06642,447
-37.54131,144.60497,410
-33.59832,150.685,367
-30.69391,152.94445,357
-33.38637,115.72964,371
-24.89866,152.4217,333
-34.44843,150.47008,347
-30.07032,153.19739,349
-23.75228,133.81785,357
-38.21273,146.2524,328
-28.54698,153.43557,335
-42.94888,147.13341,341
-26.27825,132.13343,330
-33.65274,115.20375,343
-33.48336,150.13444,661
-22.25034,133.41522,333
-26.40579,153.10779,738
-21.44808,149.28823,427
-36.71002,144.23658,384
-33.19797,138.01446,899
-13.79984,131.35159,334
-16.11526,128.73676,378
-21.56842,148.41594,357
-24.29413,133.56125,443
-18.68211,121.78465,388
-24.28984,131.51836,333
-17.9949,124.18997,396
-33.9005,151.17314,907
-33.75872,151.0723,678
-33.89148,151.09318,775
-33.85864,151.01066,1079
-27.51704,153.06744,1302
-28.45635,152.89199,1618
-38.25772,144.51919,1734
-35.02479,117.88472,548
-33.65078,115.34932,626
-34.59632,138.74392,373
-41.05508,145.90622,388
-31.07751,152.83571,336
-41.25713,146.3504,329
-34.87089,138.53543,603
-33.94046,150.77281,696
-37.72253,144.66765,1301
-34.57809,138.72763,447
-37.73116,144.57578,965
-38.36727,144.87877,1055
-37.70636,144.60199,874
-33.55528,150.66999,813
-32.75906,151.63459,986
12.55837,-70.03816,965
12.53914,-70.02004,2136
12.43624,-69.90713,1734
12.50953,-69.98094,1798
12.45026,-69.93811,1593
12.46497,-69.96233,1056
12.5351,-70.00688,1713
12.56847,-70.03887,1094
12.52398,-70.02703,2523
12.56596,-70.03198,2266
12.55134,-70.00843,970
12.47246,-69.91439,1734
12.60087,-70.05064,1094
12.5705,-70.01912,1045
60.16667,20.01667,1164
60.25,20.38333,300
60.25,20.11667,464
60.13023,20.66683,300
60.28333,20.05,599
60.11695,20.25819,300
60.07178,20.08472,623
60.26013,20.77892,300
59.92051,20.90883,300
60.22995,19.9881,539
60.01392,20.41377,366
60.41165,21.04534,331
60.21234,20.24023,464
60.33333,19.95,747
60.09726,19.93481,1506
60.14902,19.951,882
60.21667,19.75,544
60.37453,19.84455,310
60.26667,19.93333,715
60.21249,19.61442,451
60.16689,19.93341,1108
39.55298,44.97993,1262
39.11998,48.59383,1683
39.08371,46.65988,1260
38.94052,45.73244,1343
38.90771,48.24052,1272
39.79496,47.1117,886
39.8177,46.7528,668
39.88074,48.39158,1913
39.76006,46.74989,2029
39.59621,48.98479,2785
39.40722,45.57389,988
39.71427,44.88455,627
38.94804,45.82572,466
39.93214,48.36892,2076
39.34441,46.58183,1209
39.81614,48.93792,945
39.63571,47.71199,575
38.90961,46.02274,1514
39.11597,45.46168,1910
39.3768,49.247,1990
39.20889,45.41222,4542
39.03023,46.72329,1161
39.03532,48.6654,1428
38.77388,48.41497,4297
38.75428,48.85062,4353
39.63742,46.54977,699
39.39939,45.11513,1174
38.64716,48.34037,447
38.53461,48.80546,984
39.80271,46.73642,699
39.91361,46.79213,1110
39.43012,49.10166,909
39.98365,48.4836,1273
39.94628,45.96062,444
39.87095,48.05995,2693
39.45015,47.33496,1278
38.76325,48.76223,652
39.60094,47.14529,2308
39.39917,47.02835,1427
39.77278,47.75889,1125
38.88375,45.90963,953
38.95397,45.62961,1705
39.20963,48.49186,2774
39.34837,45.41557,1507
38.93013,48.7092,1119
39.74498,47.95491,1257
39.45833,48.545,1964
39.77556,47.61861,1819
39.41117,49.24792,1225
39.45048,45.53151,385
39.15459,45.44282,1128
38.45598,48.87498,1795
39.9391,46.83161,590
38.93079,45.98959,459
39.29383,45.78811,444
39.93778,48.929,3860
39.99096,46.92736,2828
39.13632,45.63744,628
39.33667,49.21414,956
39.6875,46.64306,437
39.97389,47.42389,1090
39.81917,47.67944,648
39.73361,47.655,587
40.36613,50.29198,1464
40.2184,47.71214,1501
41.6316,46.64479,2613
40.47746,49.94174,2131
41.24347,45.26685,850
40.61832,47.15014,5200
40.8432,45.6803,713
41.63052,48.68161,1700
40.58584,46.3189,2050
41.46426,48.80565,3788
40.49357,46.07175,635
40.05275,46.54419,532
40.51902,47.65423,1828
40.3646,50.22075,1435
40.99249,45.62838,1637
41.02106,47.75538,627
40.34201,46.93161,2081
40.58972,49.66861,9519
41.07811,49.11564,2344
40.8199,49.46774,668
40.32157,49.59907,394
41.01907,47.50191,418
40.39667,49.97361,4305
40.53299,49.71681,2832
40.16991,49.46394,944
41.63671,48.43028,611
40.82975,46.0178,2960
40.63141,48.64137,2924
41.27524,45.35293,618
41.19194,47.17056,3810
40.76485,46.40868,1535
40.4425,49.94806,2111
40.00869,48.47701,2549
40.58597,48.70672,921
41.4275,48.4302,1844
41.36108,48.51341,2180
40.08238,49.41205,1686
40.03874,48.94286,2214
41.09246,45.36561,2101
41.41826,46.92043,1595
40.81243,46.25938,639
40.98139,47.84583,1587
40.29667,49.66028,465
41.22819,45.4427,618
41.07128,47.46528,1183
40.59811,45.60079,703
40.52914,49.78188,974
40.25213,50.84003,441
40.62333,49.55861,2519
40.55611,50.00556,1278
40.50821,46.8203,1351
40.73863,46.29114,468
40.81866,46.10508,810
40.96541,47.63106,349
40.76422,47.06227,4744
40.61294,48.5615,714
40.52983,50.00616,2917
40.49182,50.14292,1800
40.5336,48.92819,1464
41.54243,46.767,675
40.3256,49.73376,2552
40.77542,46.11252,1245
40.84618,48.38227,412
40.57723,46.85776,1262
40.54833,49.92194,1183
40.90583,46.1852,1435
40.15911,47.16527,824
40.34257,48.15649,2013
41.08279,47.1291,341
41.15131,47.04232,430
40.94595,45.73175,1819
40.40472,49.71306,1933
40.87392,49.34376,849
40.90847,49.07481,583
40.44808,49.75502,6453
40.78221,46.26483,545
40.41293,49.76904,1039
40.30446,49.6236,657
40.61871,46.64922,437
40.78674,46.31365,1156
40.48135,46.99339,688
41.04358,45.65527,820
41.444,48.83582,408
40.98012,47.43968,326
41.47546,46.54128,592
41.09524,45.47111,824
40.10984,46.04446,1335
40.44256,50.16759,758
41.42412,46.93859,763
41.43254,46.9646,796
40.78485,48.15141,2416
40.43026,50.03598,1850
40.37444,49.68194,849
40.39701,50.33667,389
40.65055,47.74219,3003
40.37444,50.08528,2775
40.61028,46.78972,1397
40.54861,49.82972,651
40.06753,47.20582,1442
41.13932,49.09038,493
40.43111,49.73722,1916
40.68157,46.36134,8377
40.99956,47.80379,539
40.57055,45.81229,1754
41.11693,47.59512,399
40.53015,49.84486,621
41.46868,46.51579,612
40.57176,49.70509,1981
40.54194,49.66073,1427
41.0748,47.42641,441
40.9033,45.88564,1327
40.9539,45.61942,860
40.49257,49.87477,1442
41.20117,48.98712,2221
40.52393,46.08186,1500
40.86278,46.03493,1070
40.69421,46.57382,1061
40.88245,46.03665,1034
40.75244,45.70645,581
41.46965,46.91582,1175
40.72622,45.55919,823
40.51903,50.11438,2294
41.01444,47.77806,1040
41.07804,47.36981,535
40.46602,49.82783,1724
40.45076,50.08686,2285
40.56441,50.04002,1381
40.12646,47.0802,385
40.25234,47.82303,420
40.7552,48.39104,564
41.32582,47.11357,593
40.37577,47.12619,2971
41.72626,46.40478,1772
40.46344,49.91893,1518
40.4444,49.80566,2992
40.37767,49.89201,22337
40.63321,46.41021,874
41.06496,47.25455,525
40.41792,46.56478,483
40.53971,45.61414,751
40.59313,45.799,683
40.47013,50.32476,1688
40.42639,49.98361,2446
40.10735,47.87369,463
40.52959,46.05225,385
40.85785,48.9354,601
41.4829,46.63483,1390
41.4944,48.66694,562
40.57028,48.40087,2175
41.11889,45.45389,1609
40.64699,47.4738,2234
40.05015,47.45937,2957
40.57626,45.63727,755
40.09902,48.81886,967
41.75259,46.27052,524
40.48133,49.6656,1295
41.09712,47.08369,514
40.41894,49.96693,3762
40.85291,46.16021,831
40.93972,46.37889,583
41.45639,48.64889,606
40.62528,46.97556,1195
41.32279,45.26974,483
41.30631,45.24107,357
40.50781,47.16971,589
40.33123,46.88566,412
40.44222,49.98056,1371
40.34024,49.8045,1555
39.72286,44.84846,699
40.61197,48.64432,824
40.49691,49.8517,2086
40.91895,46.19056,483
40.82076,46.13223,412
40.71906,46.41206,651
40.16334,47.22405,461
39.56271,47.40833,564
39.5701,47.4019,583
39.57577,47.39565,525
39.57066,47.38902,601
39.55571,47.39849,635
40.63998,46.34174,437
40.45761,49.64438,1227
44.38605,19.10247,1305
44.54765,17.37357,888
44.44929,18.64978,1701
44.96317,17.94111,520
44.42667,18.03778,1343
44.20169,17.90397,5907
44.39875,17.94103,1108
45.14593,16.01728,1022
44.44583,18.14972,1747
43.79224,16.94224,951
