ref_type,ref_code,name,lat,lon,points,source,area_m2,geom
summit,W5T/DW-005,Whitetail Mountain,30.665400,-104.183300,100,SOTA,,
summit,W5T/DW-006,Blue Mountain,30.565100,-104.022800,100,SOTA,,
summit,W5T/DW-007,Bear Mountain,30.675000,-104.251400,100,SOTA,,
summit,W5T/DW-008,McDaniel Mountain,30.696500,-104.167700,100,SOTA,,
summit,W5T/DW-009,7020,30.712100,-104.253900,100,SOTA,,
summit,W5T/DW-010,Geronimo Mountain,30.729200,-104.242400,100,SOTA,,
summit,W5T/DW-011,6950,30.734900,-104.191300,100,SOTA,,
summit,W5T/DW-012,Spring Mountain,30.702900,-104.331200,100,SOTA,,
summit,W5T/DW-030,Sheep Pasture Mountain,30.725200,-104.206200,100,SOTA,,
summit,W5T/EA-001,Eagle Peak,30.921300,-105.085200,100,SOTA,,
summit,W5T/EA-002,6915,30.959600,-105.138400,100,SOTA,,
summit,W5T/EA-003,6881,30.891000,-105.059800,100,SOTA,,
summit,W5T/EA-004,6700,30.978100,-105.128700,100,SOTA,,
summit,W5T/FR-001,North Franklin Mountain,31.902900,-106.493600,100,SOTA,,
summit,W5T/FR-002,Anthonys Nose,31.959400,-106.498600,100,SOTA,,
summit,W5T/FR-003,South Franklin Mountain,31.864500,-106.491300,100,SOTA,,
summit,W5T/FR-004,Cerro Alto Mountain,31.945400,-105.970800,100,SOTA,,
summit,W5T/GU-001,Guadalupe Peak,31.891400,-104.860800,100,SOTA,,
summit,W5T/GU-002,Bush Mountain,31.929600,-104.880100,100,SOTA,,
summit,W5T/GU-003,Shumard Peak,31.907600,-104.874400,100,SOTA,,
summit,W5T/GU-004,Hunter Peak,31.913900,-104.830400,100,SOTA,,
summit,W5T/GU-005,San Antonio Mountain,31.995100,-105.549400,100,SOTA,,
summit,W5T/GU-018,7916,31.966900,-104.833500,100,SOTA,,
summit,W5T/PU-001,North Twin Mountains,30.418500,-103.827700,100,SOTA,,
summit,W5T/QU-001,Sierra Blanca,31.252000,-105.435900,100,SOTA,,
summit,W6/CD-001,White Mountain Peak,37.634100,-118.255700,100,SOTA,,
summit,W6/CD-002,Waucoba Mountain,37.021800,-118.007800,100,SOTA,,
summit,W6/CD-003,Telescope Peak,36.170000,-117.089200,100,SOTA,,
summit,W6/CN-001,Mount Shasta,41.409000,-122.194900,100,SOTA,,
summit,W6/CT-001,San Gorgonio Mountain,34.100600,-116.828600,100,SOTA,,
summit,W6/CT-245,San Gorgonio Mountain,34.099100,-116.825000,100,SOTA,,
summit,W6/IN-001,Keynot Peak,36.707500,-117.962600,100,SOTA,,
summit,W6/IN-022,Point Powell,37.140500,-118.625600,100,SOTA,,
summit,W6/IN-023,South Basin,37.291300,-118.672400,100,SOTA,,
summit,W6/IN-024,13074,36.550500,-118.242400,100,SOTA,,
summit,W6/IN-025,Sky Haven,37.143800,-118.501400,100,SOTA,,
summit,W6/IN-026,12362,37.167500,-118.502300,100,SOTA,,
summit,W6/IN-027,12260,37.328100,-118.678500,100,SOTA,,
summit,W6/IN-028,Peaklet,37.279500,-118.654500,100,SOTA,,
summit,W6/IN-029,Hurd Peak,37.140700,-118.566000,100,SOTA,,
summit,W6/IN-030,11980,37.443700,-118.686900,100,SOTA,,
summit,W6/IN-031,11532,37.361200,-118.722300,100,SOTA,,
summit,W6/ND-001,Mount Patterson,38.436700,-119.305300,100,SOTA,,
summit,W6/ND-002,South Sister,38.482900,-119.300000,100,SOTA,,
summit,W6/ND-003,Glass Mountain (HP),37.766300,-118.703800,100,SOTA,,
summit,W6/ND-378,Sheep Mountain,37.527400,-118.217900,100,SOTA,,
summit,W6/ND-379,12475,37.503400,-118.854100,100,SOTA,,
summit,W6/ND-380,False White Mountain,37.936700,-119.293300,100,SOTA,,
summit,W6/ND-381,Patricia Peak,37.476300,-118.754700,100,SOTA,,
summit,W6/ND-382,Black Mountain,38.038700,-119.278800,100,SOTA,,
summit,W6/ND-383,Lee Vining Peak,37.972500,-119.198600,100,SOTA,,
summit,W6/ND-384,11500,38.195900,-119.502700,100,SOTA,,
summit,W6/ND-385,Indian Peak,37.691600,-118.313300,100,SOTA,,
summit,W6/ND-386,Flatiron Ridge,38.212500,-119.444800,100,SOTA,,
summit,W6/ND-387,Gaylor Peak,37.919000,-119.265400,100,SOTA,,
summit,W6/NS-001,Excelsior Mountain,38.024400,-119.305200,100,SOTA,,
summit,W6/NS-002,Dunderberg Peak,38.064500,-119.274200,100,SOTA,,
summit,W6/NS-003,Mount Warren,37.989700,-119.223300,100,SOTA,,
summit,W6/NS-004,Twin Peaks,38.083500,-119.358700,100,SOTA,,
summit,W6/NS-005,White Mountain,37.947000,-119.309400,100,SOTA,,
summit,W6/NS-006,Whorl Mountain,38.074200,-119.383300,100,SOTA,,
summit,W6/NS-007,East Shepherd Crest,38.004700,-119.312400,100,SOTA,,
summit,W6/NS-008,Tioga Crest,37.993800,-119.264900,100,SOTA,,
summit,W6/NS-009,West Shepherd Crest,38.015600,-119.327500,100,SOTA,,
summit,W6/NS-010,Eagle Peak,38.179900,-119.408500,100,SOTA,,
summit,W6/NS-011,Sheep Peak,37.982300,-119.340500,100,SOTA,,
summit,W6/NS-012,Monument Ridge,38.101400,-119.323200,100,SOTA,,
summit,W6/NS-013,Tower Peak,38.144700,-119.547700,100,SOTA,,
summit,W6/NS-014,Camiaca Peak,38.060100,-119.324300,100,SOTA,,
summit,W6/NS-015,Hunewill Peak,38.158800,-119.443300,100,SOTA,,
summit,W6/NS-016,Walker Mountain,38.236100,-119.472800,100,SOTA,,
summit,W6/NS-017,Tioga Peak,37.949400,-119.246300,100,SOTA,,
summit,W6/NS-018,Finger Peaks,38.087200,-119.407100,100,SOTA,,
summit,W6/NS-019,White Mountain,38.379800,-119.614400,100,SOTA,,
summit,W6/NS-020,Crown Point,38.111000,-119.457700,100,SOTA,,
summit,W6/NS-021,Center Mountain,38.144400,-119.489400,100,SOTA,,
summit,W6/NS-022,Ehrnbeck Peak,38.137400,-119.515400,100,SOTA,,
summit,W6/NS-023,Stanislaus Peak,38.384000,-119.667000,100,SOTA,,
summit,W6/NS-024,Forsyth Peak,38.157400,-119.580700,100,SOTA,,
summit,W6/NS-025,Quarry Peak,38.045000,-119.419200,100,SOTA,,
summit,W6/NS-026,Hawksbeak Peak,38.152600,-119.508000,100,SOTA,,
summit,W6/NS-027,Lost Cannon Peak,38.405900,-119.548800,100,SOTA,,
summit,W6/NS-028,Slide Mountain,38.093400,-119.445700,100,SOTA,,
summit,W6/NS-029,Kettle Peak,38.123000,-119.428700,100,SOTA,,
summit,W6/NS-368,Virginia Peak,38.065800,-119.358000,100,SOTA,,
summit,W6/NS-369,Stanton Peak,38.057500,-119.362900,100,SOTA,,
summit,W6/SN-001,Mount Whitney,36.578500,-118.292400,100,SOTA,,
summit,W6/SN-002,Mount Williamson,36.655800,-118.311000,100,SOTA,,
summit,W6/SN-003,Mount Langley,36.523500,-118.239500,100,SOTA,,
summit,W6/SN-004,Mount Tyndall,36.655400,-118.337300,100,SOTA,,
summit,W6/SN-005,Mount Barnard,36.628300,-118.321400,100,SOTA,,
summit,W6/SN-006,Mount Humphreys,37.269900,-118.671700,100,SOTA,,
summit,W6/SN-007,Mount Stanford,36.703900,-118.395600,100,SOTA,,
summit,W6/SN-008,Mount Darwin,37.167000,-118.672200,100,SOTA,,
summit,W6/SN-009,Mount Winchell,37.103300,-118.525900,100,SOTA,,
summit,W6/SN-010,Black Kaweah,36.545400,-118.515900,100,SOTA,,
summit,W6/SN-011,Mount Mendel,37.174700,-118.682000,100,SOTA,,
summit,W6/SN-012,Mount Thompson,37.142700,-118.613400,100,SOTA,,
summit,W6/SN-013,Feather Peak,37.325900,-118.778100,100,SOTA,,
summit,W6/SN-014,Mount Emerson,37.242600,-118.654100,100,SOTA,,
summit,W6/SN-015,Mount Ritter,37.689400,-119.199000,100,SOTA,,
summit,W6/SN-016,Mount Lyell,37.739500,-119.271700,100,SOTA,,
summit,W6/SN-017,Merriam Peak,37.309100,-118.765300,100,SOTA,,
summit,W6/SN-018,Mount Goode,37.123000,-118.567900,100,SOTA,,
summit,W6/SN-019,Seven Gables,37.310800,-118.833100,100,SOTA,,
summit,W6/SN-020,Mount Dana,37.899800,-119.221100,100,SOTA,,
summit,W6/SN-021,Banner Peak,37.696500,-119.194700,100,SOTA,,
summit,W6/SN-022,Mount Cotter,36.818800,-118.441600,100,SOTA,,
summit,W6/SN-023,Kearsarge Peak,36.789500,-118.347100,100,SOTA,,
summit,W6/SN-024,Mount Conness,37.967000,-119.321400,100,SOTA,,
summit,W6/SN-025,Mount Tinemaha,37.036400,-118.396300,100,SOTA,,
summit,W6/SN-026,12352,37.554200,-118.855800,100,SOTA,,
summit,W6/SN-027,Matterhorn Peak,38.093100,-119.381800,100,SOTA,,
summit,W6/SN-028,North Peak,37.982200,-119.314800,100,SOTA,,
summit,W6/SN-029,Olancha Peak,36.265100,-118.118100,100,SOTA,,
summit,W6/SN-030,Leavitt Peak,38.286200,-119.651200,100,SOTA,,
summit,W6/SN-031,Kern Peak,36.308400,-118.287800,100,SOTA,,
summit,W6/SN-032,Sonora Peak,38.353900,-119.635500,100,SOTA,,
summit,W6/SN-033,Mammoth Mountain,37.630400,-119.032900,100,SOTA,,
summit,W6/SN-050,Mount Winchell,37.104600,-118.526100,100,SOTA,,
summit,W6/SN-051,Mount Ritter,37.689000,-119.199500,100,SOTA,,
summit,W6/SS-001,North Palisade,37.094100,-118.514400,100,SOTA,,
summit,W6/SS-002,Mount Russell,36.590100,-118.290800,100,SOTA,,
summit,W6/SS-003,Split Mountain,37.021000,-118.422600,100,SOTA,,
summit,W6/SS-004,Middle Palisade,37.070300,-118.469100,100,SOTA,,
summit,W6/SS-005,Mount Keith,36.700100,-118.343400,100,SOTA,,
summit,W6/SS-006,Trojan Peak,36.642100,-118.315100,100,SOTA,,
summit,W6/SS-007,Mount LeConte,36.541500,-118.251900,100,SOTA,,
summit,W6/SS-008,Mount Agassiz,37.111900,-118.530600,100,SOTA,,
summit,W6/SS-009,Junction Peak,36.691000,-118.366100,100,SOTA,,
summit,W6/SS-010,Caltech Peak,36.688800,-118.390500,100,SOTA,,
summit,W6/SS-011,Mount Kaweah,36.526000,-118.478500,100,SOTA,,
summit,W6/SS-012,Mount Morgan,37.405200,-118.732800,100,SOTA,,
summit,W6/SS-013,Mount Gabb,37.376600,-118.802900,100,SOTA,,
summit,W6/SS-014,Bear Creek Spire,37.367900,-118.767300,100,SOTA,,
summit,W6/SS-015,Red Kaweah,36.540000,-118.505600,100,SOTA,,
summit,W6/SS-016,Mount Abbot,37.386300,-118.784700,100,SOTA,,
summit,W6/SS-017,Midway Mountain,36.643300,-118.483500,100,SOTA,,
summit,W6/SS-018,Second Kaweah,36.533100,-118.493000,100,SOTA,,
summit,W6/SS-019,Mount Tom,37.338500,-118.656900,100,SOTA,,
summit,W6/SS-020,Milestone Mountain,36.634400,-118.484400,100,SOTA,,
summit,W6/SS-021,Table Mountain,36.660200,-118.473600,100,SOTA,,
summit,W6/SS-022,Mount Ericsson,36.697200,-118.414500,100,SOTA,,
summit,W6/SS-023,Birch Mountain,37.062500,-118.418900,100,SOTA,,
summit,W6/SS-024,University Peak,36.748000,-118.361800,100,SOTA,,
summit,W6/SS-025,Ed Lane Peak,37.060500,-118.436200,100,SOTA,,
summit,W6/SS-026,Mount Brewer,36.708500,-118.485000,100,SOTA,,
summit,W6/SS-027,Mount Goddard,37.103500,-118.719300,100,SOTA,,
summit,W6/SS-028,Tunnabora Peak,36.605100,-118.282200,100,SOTA,,
summit,W6/SS-029,Palisade Crest,37.081400,-118.489600,100,SOTA,,
summit,W6/SS-030,Thunder Mountain,36.669000,-118.475700,100,SOTA,,
summit,W6/SS-031,Milestone Mesa,36.630300,-118.474800,100,SOTA,,
summit,W6/SS-032,Cloudripper,37.142600,-118.530600,100,SOTA,,
summit,W6/SS-033,Mount Fiske,37.136600,-118.667600,100,SOTA,,
summit,W6/SS-034,Mount Pinchot,36.947400,-118.405100,100,SOTA,,
summit,W6/SS-035,Mount Hale,36.587900,-118.314300,100,SOTA,,
summit,W6/SS-036,Mount Bolton Brown,37.046200,-118.440700,100,SOTA,,
summit,W6/SS-037,Mount Pickering,36.527100,-118.290600,100,SOTA,,
summit,W6/SS-038,13464,37.196700,-118.673500,100,SOTA,,
summit,W6/SS-039,Mount Newcomb,36.540000,-118.293100,100,SOTA,,
summit,W6/SS-040,Cardinal Mountain,36.999500,-118.412500,100,SOTA,,
summit,W6/SS-041,Kaweah Queen,36.554700,-118.508500,100,SOTA,,
summit,W6/SS-042,Mount Hilgard,37.360500,-118.826700,100,SOTA,,
summit,W6/SS-043,The Thumb,37.071500,-118.445800,100,SOTA,,
summit,W6/SS-044,Mount Jordan,36.682200,-118.449700,100,SOTA,,
summit,W6/SS-045,Black Giant,37.102200,-118.648400,100,SOTA,,
summit,W6/SS-046,North Guard,36.716600,-118.489800,100,SOTA,,
summit,W6/SS-047,Royce Peak,37.318100,-118.770800,100,SOTA,,
summit,W6/SS-048,Picture Puzzle,37.127800,-118.538700,100,SOTA,,
summit,W6/SS-049,Black Mountain,36.809000,-118.378000,100,SOTA,,
summit,W6/SS-050,13284,36.533000,-118.455500,100,SOTA,,
summit,W6/SS-051,Mount McDuffie,37.073600,-118.643800,100,SOTA,,
summit,W6/SS-052,Deerhorn Mountain,36.713100,-118.410200,100,SOTA,,
summit,W6/SS-053,Mount Bradley,36.728600,-118.338600,100,SOTA,,
summit,W6/SS-054,Mount Goethe,37.206100,-118.701900,100,SOTA,,
summit,W6/SS-055,Mount Tom Ross,37.178500,-118.663900,100,SOTA,,
summit,W6/SS-056,South Guard,36.693600,-118.484000,100,SOTA,,
summit,W6/SS-057,West Kern Ridge,36.619900,-118.465400,100,SOTA,,
summit,W6/SS-058,Acrodectes Peak,36.860800,-118.375000,100,SOTA,,
summit,W6/SS-059,Red Slate Mountain,37.507500,-118.869200,100,SOTA,,
summit,W6/SS-060,Mount Baxter,36.861500,-118.362100,100,SOTA,,
summit,W6/SS-061,Diamond Peak,36.826400,-118.390100,100,SOTA,,
summit,W6/SS-062,13104,37.083500,-118.439100,100,SOTA,,
summit,W6/SS-063,Charybdis,37.086800,-118.668100,100,SOTA,,
summit,W6/SS-064,Mount Solomons,37.106300,-118.674100,100,SOTA,,
summit,W6/SS-065,Wheeler Ridge,37.417800,-118.697600,100,SOTA,,
summit,W6/SS-066,Mount Gould,36.780000,-118.378000,100,SOTA,,
summit,W6/SS-067,Kuna Peak,37.812900,-119.208100,100,SOTA,,
summit,W6/SS-068,Mount Morgan,37.511300,-118.779700,100,SOTA,,
summit,W6/SS-069,Vennacher Needle,36.998800,-118.473900,100,SOTA,,
summit,W6/SS-070,12980,37.221400,-118.750800,100,SOTA,,
summit,W6/SS-071,Rodgers Peak,37.725100,-119.257400,100,SOTA,,
summit,W6/SS-072,Mount Hansen,37.073700,-118.692100,100,SOTA,,
summit,W6/SS-073,12964,37.116000,-118.722300,100,SOTA,,
summit,W6/SS-074,Arrow Peak,36.928300,-118.490800,100,SOTA,,
summit,W6/SS-075,Mount Ickes,36.932900,-118.439100,100,SOTA,,
summit,W6/SS-076,12959,37.005700,-118.488300,100,SOTA,,
summit,W6/SS-077,Crabtree Crags,36.539600,-118.328500,100,SOTA,,
summit,W6/SS-078,Mount McGee,37.139000,-118.738200,100,SOTA,,
summit,W6/SS-079,12933,37.034100,-118.482400,100,SOTA,,
summit,W6/SS-080,12928,37.083300,-118.651200,100,SOTA,,
summit,W6/SS-081,Mount Ruskin,36.978500,-118.473200,100,SOTA,,
summit,W6/SS-082,Mount Gardiner,36.806000,-118.459100,100,SOTA,,
summit,W6/SS-083,Mount Clarence King,36.833600,-118.446300,100,SOTA,,
summit,W6/SS-084,Gemini,37.297600,-118.817900,100,SOTA,,
summit,W6/SS-085,Cirque Peak,36.476700,-118.236900,100,SOTA,,
summit,W6/SS-086,Mount Farquhar,36.728500,-118.498100,100,SOTA,,
summit,W6/SS-087,Mount Rixford,36.784900,-118.398700,100,SOTA,,
summit,W6/SS-088,Crater Mountain,36.922000,-118.420900,100,SOTA,,
summit,W6/SS-089,Mount Johnson,37.128300,-118.586400,100,SOTA,,
summit,W6/SS-090,Parker Peak,37.813900,-119.184100,100,SOTA,,
summit,W6/SS-091,Buck Mountain,37.112800,-118.474300,100,SOTA,,
summit,W6/SS-092,12837,36.511300,-118.206300,100,SOTA,,
summit,W6/SS-093,Mount Starr,37.429000,-118.765300,100,SOTA,,
summit,W6/SS-094,12828,36.859800,-118.391200,100,SOTA,,
summit,W6/SS-095,Red and White Mountain,37.479700,-118.857200,100,SOTA,,
summit,W6/SS-096,Recess Peak,37.382300,-118.855700,100,SOTA,,
summit,W6/SS-097,White Mountain,36.958400,-118.417800,100,SOTA,,
summit,W6/SS-098,12780,37.345900,-118.799600,100,SOTA,,
summit,W6/SS-099,Pyramid Peak,36.906500,-118.462000,100,SOTA,,
summit,W6/SS-100,Wheel Mountain,37.046600,-118.629200,100,SOTA,,
summit,W6/SS-101,Mount Gibbs,37.877000,-119.211900,100,SOTA,,
summit,W6/SS-102,Goodale Mountain,36.972000,-118.385900,100,SOTA,,
summit,W6/SS-103,Kern Point,36.596600,-118.444500,100,SOTA,,
summit,W6/SS-104,Rosy Finch Peak,37.382400,-118.749000,100,SOTA,,
summit,W6/SS-105,Marion Peak,36.956800,-118.522300,100,SOTA,,
summit,W6/SS-106,12698,37.075600,-118.511700,100,SOTA,,
summit,W6/SS-107,12692,37.411500,-118.813900,100,SOTA,,
summit,W6/SS-108,Mount George Davis,37.224800,-118.662900,100,SOTA,,
summit,W6/SS-109,Mount Sheldon,36.695200,-118.503900,100,SOTA,,
summit,W6/SS-110,12631,36.667700,-118.499200,100,SOTA,,
summit,W6/SS-111,State Peak,36.932000,-118.545300,100,SOTA,,
summit,W6/SS-112,12620,36.609300,-118.517200,100,SOTA,,
summit,W6/SS-113,Mount Baldwin,37.532100,-118.851100,100,SOTA,,
summit,W6/SS-114,Giraud Peak,37.077400,-118.564300,100,SOTA,,
summit,W6/SS-115,Mount Reinstein,37.079300,-118.738200,100,SOTA,,
summit,W6/SS-116,12580,37.338300,-118.814900,100,SOTA,,
summit,W6/SS-117,12580,37.308000,-118.798700,100,SOTA,,
summit,W6/SS-118,12580,37.086100,-118.625700,100,SOTA,,
summit,W6/SS-119,12565,36.797800,-118.426200,100,SOTA,,
summit,W6/SS-120,Treasure Benchmark,37.329100,-118.757300,100,SOTA,,
summit,W6/SS-121,Mount Florence,37.739900,-119.315900,100,SOTA,,
summit,W6/SS-122,Bloody Mountain,37.560600,-118.906900,100,SOTA,,
summit,W6/SS-123,Emerald Peak,37.165300,-118.763700,100,SOTA,,
summit,W6/SS-124,Needham Mountain,36.454500,-118.537100,100,SOTA,,
summit,W6/SS-125,Hilton Peak,37.489600,-118.779400,100,SOTA,,
summit,W6/SS-126,Spire Peak,37.332100,-118.764100,100,SOTA,,
summit,W6/SS-127,Mount Crocker,37.483000,-118.825300,100,SOTA,,
summit,W6/SS-128,Colosseum Mountain,36.907300,-118.366700,100,SOTA,,
summit,W6/SS-129,12434,37.122200,-118.738700,100,SOTA,,
summit,W6/SS-130,Florence Peak,36.406000,-118.550800,100,SOTA,,
summit,W6/SS-131,Devils Crags,37.038000,-118.612300,100,SOTA,,
summit,W6/SS-132,Snow Crown,36.763200,-118.374500,100,SOTA,,
summit,W6/SS-133,Finger Peak,37.029900,-118.730300,100,SOTA,,
summit,W6/SS-134,Mount Huntington,37.469700,-118.777200,100,SOTA,,
summit,W6/SS-135,Lion Rock,36.582400,-118.541900,100,SOTA,,
summit,W6/SS-136,Glacier Ridge,36.617700,-118.558700,100,SOTA,,
summit,W6/SS-137,Mount Cedric Wright,36.903900,-118.387400,100,SOTA,,
summit,W6/SS-138,12362,36.380400,-118.517000,100,SOTA,,
summit,W6/SS-139,Observation Peak,37.023200,-118.523600,100,SOTA,,
summit,W6/SS-140,Mount Hooper,37.292400,-118.894900,100,SOTA,,
summit,W6/SS-141,12345,36.598000,-118.552900,100,SOTA,,
summit,W6/SS-142,Sawtooth Peak,36.455400,-118.555200,100,SOTA,,
summit,W6/SS-143,12342,37.156300,-118.713800,100,SOTA,,
summit,W6/SS-144,12342,37.523200,-118.916200,100,SOTA,,
summit,W6/SS-145,12340,36.998300,-118.518100,100,SOTA,,
summit,W6/SS-146,Mount Lewis,37.842700,-119.189400,100,SOTA,,
summit,W6/SS-147,12323,36.393200,-118.548200,100,SOTA,,
summit,W6/SS-148,Mount Davis,37.714900,-119.219500,100,SOTA,,
summit,W6/SS-149,Mount Guyot,36.510100,-118.361800,100,SOTA,,
summit,W6/SS-150,Mount Senger,37.277700,-118.858500,100,SOTA,,
summit,W6/SS-151,Lippincott Mountain,36.521400,-118.562900,100,SOTA,,
summit,W6/SS-152,Clyde Minaret,37.660400,-119.173900,100,SOTA,,
summit,W6/SS-153,12220,37.107200,-118.766900,100,SOTA,,
summit,W6/SS-154,12262,37.130800,-118.707900,100,SOTA,,
summit,W6/SS-155,12260,36.646500,-118.556000,100,SOTA,,
summit,W6/SS-156,Pilot Knob,37.273300,-118.757100,100,SOTA,,
summit,W6/SS-157,Mount Andrea Lawrence,37.779600,-119.220100,100,SOTA,,
summit,W6/SS-158,12245,37.152200,-118.703300,100,SOTA,,
summit,W6/SS-159,12238,37.475700,-118.867900,100,SOTA,,
summit,W6/SS-160,Evon Benchmark,37.465700,-118.909400,100,SOTA,,
summit,W6/SS-161,12220,36.529700,-118.563600,100,SOTA,,
summit,W6/SS-162,Goat Mountain,36.869500,-118.574300,100,SOTA,,
summit,W6/SS-163,Mount Henry,37.183400,-118.827300,100,SOTA,,
summit,W6/SS-164,12180,37.098300,-118.769100,100,SOTA,,
summit,W6/SS-165,Mount Eisen,36.498200,-118.568400,100,SOTA,,
summit,W6/SS-166,Mount Shakspere,37.036700,-118.532400,100,SOTA,,
summit,W6/SS-167,12171,37.448000,-118.842600,100,SOTA,,
summit,W6/SS-168,Parsons Peak,37.776800,-119.307700,100,SOTA,,
summit,W6/SS-169,12142,37.315200,-118.899800,100,SOTA,,
summit,W6/SS-170,12140,37.169300,-118.820800,100,SOTA,,
summit,W6/SS-171,12100,36.425400,-118.500900,100,SOTA,,
summit,W6/SS-172,12113,37.719600,-119.292600,100,SOTA,,
summit,W6/SS-173,12109,36.435800,-118.559200,100,SOTA,,
summit,W6/SS-174,12096,37.016500,-118.713400,100,SOTA,,
summit,W6/SS-175,12076,37.558700,-118.941400,100,SOTA,,
summit,W6/SS-176,Mount Anna Mills,36.474500,-118.350000,100,SOTA,,
summit,W6/SS-177,11988,37.005000,-118.541300,100,SOTA,,
summit,W6/SS-178,Black Crown,37.021600,-118.689900,100,SOTA,,
summit,W6/SS-179,11981,37.550200,-118.916200,100,SOTA,,
summit,W6/SS-180,Vandever Mountain,36.398300,-118.581100,100,SOTA,,
summit,W6/SS-181,11900,36.474000,-118.524200,100,SOTA,,
summit,W6/SS-182,11896,36.392600,-118.467200,100,SOTA,,
summit,W6/SS-183,Tunemah Peak,36.995500,-118.688300,100,SOTA,,
summit,W6/SS-184,Silver Peak,37.469600,-119.021200,100,SOTA,,
summit,W6/SS-185,Mount Bago,36.770100,-118.437900,100,SOTA,,
summit,W6/SS-186,Laurel Mountain,37.580300,-118.891300,100,SOTA,,
summit,W6/SS-187,11771,37.452900,-118.872500,100,SOTA,,
summit,W6/SS-188,Wheeler Crest,37.502700,-118.684600,100,SOTA,,
summit,W6/SS-189,Merced Peak,37.635100,-119.394500,100,SOTA,,
summit,W6/SS-190,Whaleback,36.630300,-118.531500,100,SOTA,,
summit,W6/SS-191,11712,37.554700,-118.977400,100,SOTA,,
summit,W6/SS-192,Red Peak,37.653800,-119.409200,100,SOTA,,
summit,W6/SS-193,Waller Minaret,37.670100,-119.186100,100,SOTA,,
summit,W6/SS-194,Trail Peak,36.427500,-118.190300,100,SOTA,,
summit,W6/SS-195,Big Bird Peak,36.612600,-118.604100,100,SOTA,,
summit,W6/SS-196,Comb Spur,36.853700,-118.629300,100,SOTA,,
summit,W6/SS-197,Triple Divide Peak,37.631700,-119.370200,100,SOTA,,
summit,W6/SS-198,San Joaquin Mountain,37.718700,-119.105700,100,SOTA,,
summit,W6/SS-199,Gray Peak,37.673600,-119.418500,100,SOTA,,
summit,W6/SS-200,11557,36.454600,-118.303600,100,SOTA,,
summit,W6/SS-201,Mount Clark,37.696300,-119.428500,100,SOTA,,
summit,W6/SS-202,11515,37.452200,-118.932300,100,SOTA,,
summit,W6/SS-203,Kettle Ridge,37.016800,-118.758600,100,SOTA,,
summit,W6/SS-204,Vogelsang Peak,37.777200,-119.349600,100,SOTA,,
summit,W6/SS-205,West Volcanic Ridge,37.671300,-119.160400,100,SOTA,,
summit,W6/SS-206,11482,37.493700,-119.013200,100,SOTA,,
summit,W6/SS-207,Red Mountain,37.522700,-118.734900,100,SOTA,,
summit,W6/SS-208,11446,37.579600,-118.927900,100,SOTA,,
summit,W6/SS-209,Kennedy Mountain,36.879100,-118.668200,100,SOTA,,
summit,W6/SS-210,Johnson Peak,36.419800,-118.333500,100,SOTA,,
summit,W6/SS-211,11357,37.802000,-119.363900,100,SOTA,,
summit,W6/SS-212,Winter Alta,36.598100,-118.653500,100,SOTA,,
summit,W6/SS-213,11340,36.251300,-118.117600,100,SOTA,,
summit,W6/SS-214,11291,37.032100,-118.554900,100,SOTA,,
summit,W6/SS-215,Palmer Mountain,36.748000,-118.569200,100,SOTA,,
summit,W6/SS-216,East Volcanic Ridge,37.678300,-119.144900,100,SOTA,,
summit,W6/SS-217,Mount Silliman,36.643600,-118.697100,100,SOTA,,
summit,W6/SS-218,Round Mountain,37.207700,-118.432700,100,SOTA,,
summit,W6/SS-219,Echo Ridge,37.835000,-119.396000,100,SOTA,,
summit,W6/SS-220,Virginia Pass Crag,37.517500,-118.943600,100,SOTA,,
summit,W6/SS-221,Iron Mountain,37.611600,-119.164400,100,SOTA,,
summit,W6/SS-222,Zingheim Heights,37.183800,-118.856900,100,SOTA,,
summit,W6/SS-223,11105,37.827100,-119.360500,100,SOTA,,
summit,W6/SS-224,11100,36.443600,-118.129100,100,SOTA,,
summit,W6/SS-225,Mount Bartholomew,37.636800,-119.192700,100,SOTA,,
summit,W6/SS-226,Sugarloaf,37.184300,-118.435900,100,SOTA,,
summit,W6/SS-227,Muah Mountain,36.400400,-118.125300,100,SOTA,,
summit,W6/SS-573,Mount McAdie,36.551700,-118.276100,100,SOTA,,
summit,W6/SS-574,13746,36.626000,-118.310700,100,SOTA,,
summit,W6/SS-575,Mount Haeckel,37.150800,-118.660800,100,SOTA,,
